DATE&TIME,LAFMAX,LAFMIN,LAE,LAEQ
01/01/2023 10:15:54 AM,80.7,14.7,63.5,6.7
01/01/2023 10:15:55 AM,24.8,43.7,95.8,85.1
01/01/2023 10:15:56 AM,10.2,72.2,94.1,43.8
01/01/2023 10:15:57 AM,31.6,35.1,42.3,6.7
01/01/2023 10:15:58 AM,88.8,74.1,93.5,15.6
01/01/2023 10:15:59 AM,96.4,11.1,53.5,24.3
01/01/2023 10:16:00 AM,9.2,77.2,37.4,16.0
01/01/2023 10:16:01 AM,79.1,87.3,46.8,99.8
01/01/2023 10:16:02 AM,15.5,29.9,5.0,81.1
01/01/2023 10:16:03 AM,7.1,90.6,60.0,33.9
01/01/2023 10:16:04 AM,86.1,91.2,66.1,1.9
01/01/2023 10:16:05 AM,15.0,36.9,60.7,25.9
01/01/2023 10:16:06 AM,1.1,74.4,44.4,63.0
01/01/2023 10:16:07 AM,5.7,66.1,32.6,69.2
01/01/2023 10:16:08 AM,17.6,95.8,63.7,83.6
01/01/2023 10:16:09 AM,33.5,62.2,45.9,29.7
01/01/2023 10:16:10 AM,42.9,86.1,35.4,6.2
01/01/2023 10:16:11 AM,81.7,35.6,92.8,45.0
01/01/2023 10:16:12 AM,65.1,9.8,21.8,38.3
01/01/2023 10:16:13 AM,23.8,29.8,20.4,56.6
01/01/2023 10:16:14 AM,56.7,21.9,61.3,99.2
01/01/2023 10:16:15 AM,52.3,27.7,64.3,48.3
01/01/2023 10:16:16 AM,19.7,46.0,60.5,58.4
01/01/2023 10:16:17 AM,62.4,40.5,13.3,45.0
01/01/2023 10:16:18 AM,42.7,11.0,39.0,40.8
01/01/2023 10:16:19 AM,26.0,46.3,2.4,13.8
01/01/2023 10:16:20 AM,5.4,21.5,67.0,8.8
01/01/2023 10:16:21 AM,68.8,27.7,3.6,50.3
01/01/2023 10:16:22 AM,52.6,9.0,36.6,53.6
01/01/2023 10:16:23 AM,80.9,11.7,64.1,6.8
01/01/2023 10:16:24 AM,21.8,80.5,12.9,12.4
01/01/2023 10:16:25 AM,19.1,60.6,44.5,8.3
01/01/2023 10:16:26 AM,48.4,22.1,61.0,69.6
01/01/2023 10:16:27 AM,91.2,98.3,40.5,23.6
01/01/2023 10:16:28 AM,6.5,64.6,23.7,56.7
01/01/2023 10:16:29 AM,4.0,66.1,33.6,36.6
01/01/2023 10:16:30 AM,33.8,47.1,76.2,87.4
01/01/2023 10:16:31 AM,95.3,86.4,91.6,18.3
01/01/2023 10:16:32 AM,48.1,36.7,3.0,80.6
01/01/2023 10:16:33 AM,42.0,13.0,40.3,22.3
01/01/2023 10:16:34 AM,47.3,35.9,41.0,34.0
01/01/2023 10:16:35 AM,92.1,63.2,19.5,38.8
01/01/2023 10:16:36 AM,48.7,43.2,14.5,10.4
01/01/2023 10:16:37 AM,71.2,95.3,58.0,97.8
01/01/2023 10:16:38 AM,46.5,90.3,75.4,36.7
01/01/2023 10:16:39 AM,26.6,58.5,99.0,76.9
01/01/2023 10:16:40 AM,27.3,44.1,10.1,9.7
01/01/2023 10:16:41 AM,38.3,73.9,87.9,50.2
01/01/2023 10:16:42 AM,22.4,60.4,83.2,13.3
01/01/2023 10:16:43 AM,70.4,78.9,43.8,39.1
01/01/2023 10:16:44 AM,56.5,5.8,16.7,86.5
01/01/2023 10:16:45 AM,88.4,30.3,69.3,92.8
01/01/2023 10:16:46 AM,4.1,69.5,48.0,61.7
01/01/2023 10:16:47 AM,23.0,62.0,37.0,52.1
01/01/2023 10:16:48 AM,24.0,38.9,72.7,47.4
01/01/2023 10:16:49 AM,39.7,70.8,70.7,48.5
01/01/2023 10:16:50 AM,68.2,92.3,22.2,74.6
01/01/2023 10:16:51 AM,98.6,51.1,66.5,97.8
01/01/2023 10:16:52 AM,78.8,77.1,13.5,42.0
01/01/2023 10:16:53 AM,44.1,3.2,73.4,61.4
01/01/2023 10:16:54 AM,98.7,16.6,74.3,58.9
01/01/2023 10:16:55 AM,6.8,57.5,64.6,16.5
01/01/2023 10:16:56 AM,18.9,48.4,72.0,39.8
01/01/2023 10:16:57 AM,76.4,51.6,54.3,98.3
01/01/2023 10:16:58 AM,77.9,85.6,10.3,99.9
01/01/2023 10:16:59 AM,42.6,5.8,35.9,48.8
01/01/2023 10:17:00 AM,10.1,32.6,23.8,28.0
01/01/2023 10:17:01 AM,14.4,21.5,5.0,80.4
01/01/2023 10:17:02 AM,18.4,75.1,71.3,36.7
01/01/2023 10:17:03 AM,73.1,44.5,72.1,39.5
01/01/2023 10:17:04 AM,3.9,71.4,96.2,90.1
01/01/2023 10:17:05 AM,35.7,91.5,20.1,56.6
01/01/2023 10:17:06 AM,49.5,12.7,58.4,10.5
01/01/2023 10:17:07 AM,90.5,24.6,50.1,66.6
01/01/2023 10:17:08 AM,26.1,24.9,49.2,80.7
01/01/2023 10:17:09 AM,68.2,36.0,57.0,11.6
01/01/2023 10:17:10 AM,80.9,43.4,25.5,95.7
01/01/2023 10:17:11 AM,86.8,24.7,58.7,25.3
01/01/2023 10:17:12 AM,79.3,17.1,5.2,45.9
01/01/2023 10:17:13 AM,89.4,100.0,76.8,1.9
01/01/2023 10:17:14 AM,64.5,40.4,13.1,75.6
01/01/2023 10:17:15 AM,80.7,60.4,53.0,64.7
01/01/2023 10:17:16 AM,80.1,1.2,77.1,73.9
01/01/2023 10:17:17 AM,39.3,12.0,79.2,6.8
01/01/2023 10:17:18 AM,1.5,33.5,44.7,43.3
01/01/2023 10:17:19 AM,29.7,21.4,79.8,87.5
01/01/2023 10:17:20 AM,87.6,58.2,88.5,66.1
01/01/2023 10:17:21 AM,57.4,12.1,21.2,5.6
01/01/2023 10:17:22 AM,33.2,8.4,28.8,57.1
01/01/2023 10:17:23 AM,9.4,65.2,39.6,76.3
01/01/2023 10:17:24 AM,93.8,47.4,60.8,16.6
01/01/2023 10:17:25 AM,19.3,89.0,95.4,64.9
01/01/2023 10:17:26 AM,4.5,90.8,50.2,15.0
01/01/2023 10:17:27 AM,95.0,89.6,54.6,3.3
01/01/2023 10:17:28 AM,61.4,25.6,17.5,24.5
01/01/2023 10:17:29 AM,50.9,69.6,19.0,86.0
01/01/2023 10:17:30 AM,6.0,32.4,87.0,91.2
01/01/2023 10:17:31 AM,11.7,33.4,37.4,85.2
01/01/2023 10:17:32 AM,50.4,92.1,11.4,18.7
01/01/2023 10:17:33 AM,70.7,3.8,15.8,11.3
01/01/2023 10:17:34 AM,86.7,30.9,70.3,65.0
01/01/2023 10:17:35 AM,20.9,17.9,65.0,21.4
01/01/2023 10:17:36 AM,96.6,78.5,16.4,16.8
01/01/2023 10:17:37 AM,31.3,58.9,6.1,43.5
01/01/2023 10:17:38 AM,31.2,82.4,94.6,23.4
01/01/2023 10:17:39 AM,35.8,41.1,99.3,13.9
01/01/2023 10:17:40 AM,86.1,79.7,67.9,8.5
01/01/2023 10:17:41 AM,89.4,88.2,47.9,37.5
01/01/2023 10:17:42 AM,4.9,43.9,33.5,32.4
01/01/2023 10:17:43 AM,12.8,83.0,26.8,7.2
01/01/2023 10:17:44 AM,87.7,46.1,20.7,98.3
01/01/2023 10:17:45 AM,93.6,60.8,98.2,11.9
01/01/2023 10:17:46 AM,34.1,68.8,65.4,17.6
01/01/2023 10:17:47 AM,21.9,23.8,41.8,54.9
01/01/2023 10:17:48 AM,20.5,93.1,49.4,44.9
01/01/2023 10:17:49 AM,39.1,53.1,60.2,55.5
01/01/2023 10:17:50 AM,43.1,16.6,14.8,56.6
01/01/2023 10:17:51 AM,22.6,56.9,77.9,45.4
01/01/2023 10:17:52 AM,38.6,38.0,76.6,30.0
01/01/2023 10:17:53 AM,8.9,80.3,65.9,82.2
01/01/2023 10:17:54 AM,1.1,79.0,58.5,97.9
01/01/2023 10:17:55 AM,48.9,66.8,75.4,65.9
01/01/2023 10:17:56 AM,85.6,61.5,35.0,83.5
01/01/2023 10:17:57 AM,31.1,96.0,48.4,48.9
01/01/2023 10:17:58 AM,63.6,4.1,51.5,14.6
01/01/2023 10:17:59 AM,52.8,66.4,43.7,84.3
01/01/2023 10:18:00 AM,97.3,35.5,28.4,16.5
01/01/2023 10:18:01 AM,25.5,27.9,81.3,17.7
01/01/2023 10:18:02 AM,10.4,84.2,84.8,1.4
01/01/2023 10:18:03 AM,1.7,10.9,80.9,53.3
01/01/2023 10:18:04 AM,95.9,21.7,97.2,7.3
01/01/2023 10:18:05 AM,17.4,63.0,80.8,52.3
01/01/2023 10:18:06 AM,2.4,29.6,24.6,12.8
01/01/2023 10:18:07 AM,31.8,89.3,5.6,95.7
01/01/2023 10:18:08 AM,79.4,37.4,98.2,88.9
01/01/2023 10:18:09 AM,16.5,51.3,67.2,68.5
01/01/2023 10:18:10 AM,66.7,35.4,93.7,13.0
01/01/2023 10:18:11 AM,30.9,95.3,55.6,95.3
01/01/2023 10:18:12 AM,22.0,35.2,71.1,17.4
01/01/2023 10:18:13 AM,58.0,52.4,51.7,7.7
01/01/2023 10:18:14 AM,95.6,47.9,72.8,72.8
01/01/2023 10:18:15 AM,94.1,81.8,13.5,74.7
01/01/2023 10:18:16 AM,60.1,28.2,82.4,68.0
01/01/2023 10:18:17 AM,35.7,43.8,72.4,18.3
01/01/2023 10:18:18 AM,98.9,92.2,10.4,43.5
01/01/2023 10:18:19 AM,33.6,52.7,97.2,70.3
01/01/2023 10:18:20 AM,77.5,87.5,27.2,97.5
01/01/2023 10:18:21 AM,5.3,25.6,81.1,51.2
01/01/2023 10:18:22 AM,48.8,63.9,70.4,77.5
01/01/2023 10:18:23 AM,64.7,94.8,37.9,53.4
01/01/2023 10:18:24 AM,83.6,59.1,8.4,94.2
01/01/2023 10:18:25 AM,92.5,77.5,58.9,36.3
01/01/2023 10:18:26 AM,7.6,82.4,91.8,83.6
01/01/2023 10:18:27 AM,60.0,51.7,46.9,63.1
01/01/2023 10:18:28 AM,49.7,96.8,37.4,63.3
01/01/2023 10:18:29 AM,54.8,49.9,88.1,4.2
01/01/2023 10:18:30 AM,56.5,8.7,93.2,75.6
01/01/2023 10:18:31 AM,32.3,48.2,94.3,15.9
01/01/2023 10:18:32 AM,61.1,64.2,50.0,92.8
01/01/2023 10:18:33 AM,71.3,19.1,43.2,79.8
01/01/2023 10:18:34 AM,8.8,31.1,17.7,56.5
01/01/2023 10:18:35 AM,49.7,5.4,87.3,28.8
01/01/2023 10:18:36 AM,97.7,6.2,69.5,72.1
01/01/2023 10:18:37 AM,90.8,76.1,48.3,20.9
01/01/2023 10:18:38 AM,74.9,88.4,80.1,58.3
01/01/2023 10:18:39 AM,35.5,49.6,49.8,3.5
01/01/2023 10:18:40 AM,70.5,29.9,27.7,89.4
01/01/2023 10:18:41 AM,51.1,79.5,20.2,73.9
01/01/2023 10:18:42 AM,18.5,87.9,18.6,90.4
01/01/2023 10:18:43 AM,16.7,99.7,12.7,68.0
01/01/2023 10:18:44 AM,40.2,64.6,87.8,5.5
01/01/2023 10:18:45 AM,62.4,92.0,94.8,52.3
01/01/2023 10:18:46 AM,28.3,78.9,3.2,23.9
01/01/2023 10:18:47 AM,57.1,58.0,15.1,84.5
01/01/2023 10:18:48 AM,32.4,36.3,30.6,70.9
01/01/2023 10:18:49 AM,1.6,45.6,64.6,54.1
01/01/2023 10:18:50 AM,18.2,42.7,1.0,46.7
01/01/2023 10:18:51 AM,96.3,42.8,6.4,39.4
01/01/2023 10:18:52 AM,85.9,70.0,77.1,44.6
01/01/2023 10:18:53 AM,27.0,72.6,31.8,7.5
01/01/2023 10:18:54 AM,65.3,1.3,67.2,75.9
01/01/2023 10:18:55 AM,19.2,35.4,87.1,52.7
01/01/2023 10:18:56 AM,53.0,2.2,6.0,31.9
01/01/2023 10:18:57 AM,76.6,92.1,34.2,41.2
01/01/2023 10:18:58 AM,7.4,92.8,48.9,49.2
01/01/2023 10:18:59 AM,81.1,79.3,50.4,76.3
01/01/2023 10:19:00 AM,89.6,41.7,27.5,85.7
01/01/2023 10:19:01 AM,75.2,11.6,3.8,82.4
01/01/2023 10:19:02 AM,24.5,85.3,99.0,17.8
01/01/2023 10:19:03 AM,24.1,44.7,85.3,26.1
01/01/2023 10:19:04 AM,81.7,47.2,16.2,35.0
01/01/2023 10:19:05 AM,45.8,2.0,17.3,2.4
01/01/2023 10:19:06 AM,27.4,79.1,8.7,61.6
01/01/2023 10:19:07 AM,97.9,80.4,32.5,89.0
01/01/2023 10:19:08 AM,58.9,10.1,60.7,78.2
01/01/2023 10:19:09 AM,55.9,4.7,50.3,63.7
01/01/2023 10:19:10 AM,34.2,96.8,47.0,4.0
01/01/2023 10:19:11 AM,63.5,68.2,8.3,77.3
01/01/2023 10:19:12 AM,57.9,73.7,79.7,82.0
01/01/2023 10:19:13 AM,6.5,23.6,36.3,75.3
01/01/2023 10:19:14 AM,36.3,23.8,26.5,69.2
01/01/2023 10:19:15 AM,34.3,91.5,37.8,6.9
01/01/2023 10:19:16 AM,66.7,66.5,4.6,48.0
01/01/2023 10:19:17 AM,43.5,8.0,62.3,76.8
01/01/2023 10:19:18 AM,54.3,68.4,64.2,70.6
01/01/2023 10:19:19 AM,27.8,48.6,99.5,86.2
01/01/2023 10:19:20 AM,17.5,62.9,74.3,36.0
01/01/2023 10:19:21 AM,76.6,86.2,66.5,71.4
01/01/2023 10:19:22 AM,94.1,12.5,48.0,35.5
01/01/2023 10:19:23 AM,4.2,34.1,63.7,65.0
01/01/2023 10:19:24 AM,75.9,76.5,13.9,27.4
01/01/2023 10:19:25 AM,78.1,93.8,56.7,85.9
01/01/2023 10:19:26 AM,85.1,37.9,27.1,66.3
01/01/2023 10:19:27 AM,65.6,66.7,32.8,17.5
01/01/2023 10:19:28 AM,3.7,20.3,68.6,97.1
01/01/2023 10:19:29 AM,20.8,21.7,55.3,75.0
01/01/2023 10:19:30 AM,43.5,10.5,68.3,66.5
01/01/2023 10:19:31 AM,15.5,41.3,98.5,39.1
01/01/2023 10:19:32 AM,17.0,72.0,74.4,23.2
01/01/2023 10:19:33 AM,27.2,65.1,71.4,86.9
01/01/2023 10:19:34 AM,26.3,88.5,93.2,32.8
01/01/2023 10:19:35 AM,78.6,9.4,17.8,90.0
01/01/2023 10:19:36 AM,52.4,10.0,80.3,12.3
01/01/2023 10:19:37 AM,19.0,12.9,68.9,53.8
01/01/2023 10:19:38 AM,53.6,66.8,55.5,70.4
01/01/2023 10:19:39 AM,9.5,72.7,24.9,81.0
01/01/2023 10:19:40 AM,41.8,39.6,3.9,88.3
01/01/2023 10:19:41 AM,16.6,44.3,23.0,85.9
01/01/2023 10:19:42 AM,80.5,59.9,16.4,14.6
01/01/2023 10:19:43 AM,45.7,27.0,4.9,40.6
01/01/2023 10:19:44 AM,88.4,38.7,10.2,14.1
01/01/2023 10:19:45 AM,92.6,47.6,57.2,14.8
01/01/2023 10:19:46 AM,83.2,56.1,68.3,19.7
01/01/2023 10:19:47 AM,59.7,7.2,16.3,99.1
01/01/2023 10:19:48 AM,93.6,53.4,6.1,54.6
01/01/2023 10:19:49 AM,56.3,34.7,35.6,5.5
01/01/2023 10:19:50 AM,88.3,92.9,58.5,68.1
01/01/2023 10:19:51 AM,96.6,4.7,10.0,51.4
01/01/2023 10:19:52 AM,98.9,77.6,42.2,80.3
01/01/2023 10:19:53 AM,35.5,2.3,50.2,81.4
01/01/2023 10:19:54 AM,17.9,47.0,17.4,38.9
01/01/2023 10:19:55 AM,23.1,65.4,52.5,8.8
01/01/2023 10:19:56 AM,81.1,42.7,65.1,65.5
01/01/2023 10:19:57 AM,88.1,15.2,74.7,45.3
01/01/2023 10:19:58 AM,54.1,11.0,96.1,26.7
01/01/2023 10:19:59 AM,12.3,94.3,3.3,55.3
01/01/2023 10:20:00 AM,19.4,32.0,20.5,70.9
01/01/2023 10:20:01 AM,31.8,66.0,61.0,94.6
01/01/2023 10:20:02 AM,70.0,8.1,90.6,64.8
01/01/2023 10:20:03 AM,76.2,49.4,51.4,67.3
01/01/2023 10:20:04 AM,68.7,62.2,31.5,62.4
01/01/2023 10:20:05 AM,80.2,26.5,33.3,29.7
01/01/2023 10:20:06 AM,2.9,93.0,24.7,19.2
01/01/2023 10:20:07 AM,95.2,47.9,20.5,65.2
01/01/2023 10:20:08 AM,84.5,8.2,93.7,13.8
01/01/2023 10:20:09 AM,66.5,86.5,14.8,62.2
01/01/2023 10:20:10 AM,51.7,59.8,18.0,53.1
01/01/2023 10:20:11 AM,96.7,2.9,79.9,69.8
01/01/2023 10:20:12 AM,76.1,93.2,8.8,73.7
01/01/2023 10:20:13 AM,76.2,6.6,44.1,33.5
01/01/2023 10:20:14 AM,19.4,3.3,97.0,95.4
01/01/2023 10:20:15 AM,10.2,65.8,94.2,94.6
01/01/2023 10:20:16 AM,68.6,8.4,28.6,32.0
01/01/2023 10:20:17 AM,82.2,33.0,37.4,14.8
01/01/2023 10:20:18 AM,87.8,94.7,97.9,58.5
01/01/2023 10:20:19 AM,69.7,34.1,85.0,92.4
01/01/2023 10:20:20 AM,74.3,57.9,43.0,64.9
01/01/2023 10:20:21 AM,4.4,58.9,17.6,62.3
01/01/2023 10:20:22 AM,21.9,80.3,47.4,2.1
01/01/2023 10:20:23 AM,8.6,6.8,17.4,34.9
01/01/2023 10:20:24 AM,87.8,67.2,43.1,59.8
01/01/2023 10:20:25 AM,23.2,94.6,17.8,88.0
01/01/2023 10:20:26 AM,12.1,85.8,85.2,38.1
01/01/2023 10:20:27 AM,45.7,31.8,10.5,13.7
01/01/2023 10:20:28 AM,2.7,26.9,34.3,44.8
01/01/2023 10:20:29 AM,88.3,49.8,18.7,10.8
01/01/2023 10:20:30 AM,75.0,51.1,72.2,21.8
01/01/2023 10:20:31 AM,74.7,38.8,10.6,8.1
01/01/2023 10:20:32 AM,22.3,80.3,52.2,56.2
01/01/2023 10:20:33 AM,83.7,12.3,32.0,49.1
01/01/2023 10:20:34 AM,63.8,31.2,87.4,20.6
01/01/2023 10:20:35 AM,29.9,10.4,48.9,57.3
01/01/2023 10:20:36 AM,10.8,70.5,68.7,69.3
01/01/2023 10:20:37 AM,52.2,79.8,97.5,67.2
01/01/2023 10:20:38 AM,44.9,41.0,64.2,72.1
01/01/2023 10:20:39 AM,68.0,45.7,75.6,58.9
01/01/2023 10:20:40 AM,28.0,80.2,64.4,27.8
01/01/2023 10:20:41 AM,17.7,83.2,38.5,57.6
01/01/2023 10:20:42 AM,33.9,46.2,96.5,90.6
01/01/2023 10:20:43 AM,25.5,96.5,84.6,29.2
01/01/2023 10:20:44 AM,54.0,10.7,45.3,92.3
01/01/2023 10:20:45 AM,82.6,67.2,60.7,40.4
01/01/2023 10:20:46 AM,88.2,74.0,92.7,15.3
01/01/2023 10:20:47 AM,60.0,20.2,67.4,85.9
01/01/2023 10:20:48 AM,83.9,91.0,2.7,7.5
01/01/2023 10:20:49 AM,28.3,58.1,7.5,38.5
01/01/2023 10:20:50 AM,83.2,12.1,51.7,73.2
01/01/2023 10:20:51 AM,51.4,67.5,72.9,73.2
01/01/2023 10:20:52 AM,17.5,48.8,40.2,28.2
01/01/2023 10:20:53 AM,27.4,61.0,36.3,49.8
01/01/2023 10:20:54 AM,7.0,69.3,30.4,9.0
01/01/2023 10:20:55 AM,58.3,44.4,53.2,77.7
01/01/2023 10:20:56 AM,43.2,13.8,62.8,71.7
01/01/2023 10:20:57 AM,44.7,13.0,46.4,94.4
01/01/2023 10:20:58 AM,40.6,6.3,45.4,20.9
01/01/2023 10:20:59 AM,47.5,21.5,15.3,20.6
01/01/2023 10:21:00 AM,34.6,39.5,56.1,42.8
01/01/2023 10:21:01 AM,46.7,74.1,62.7,25.6
01/01/2023 10:21:02 AM,76.3,33.5,53.8,96.2
01/01/2023 10:21:03 AM,41.8,51.4,1.5,2.0
01/01/2023 10:21:04 AM,61.4,69.9,36.1,47.8
01/01/2023 10:21:05 AM,54.3,94.2,13.0,96.6
01/01/2023 10:21:06 AM,56.1,64.2,10.2,57.6
01/01/2023 10:21:07 AM,80.9,15.9,51.4,32.7
01/01/2023 10:21:08 AM,74.8,42.0,15.7,96.8
01/01/2023 10:21:09 AM,26.9,55.3,20.8,60.6
01/01/2023 10:21:10 AM,66.7,76.1,12.9,96.1
01/01/2023 10:21:11 AM,29.1,75.3,69.0,50.3
01/01/2023 10:21:12 AM,76.3,20.6,6.6,65.9
01/01/2023 10:21:13 AM,69.0,70.5,96.9,71.5
01/01/2023 10:21:14 AM,36.6,5.4,53.7,19.6
01/01/2023 10:21:15 AM,86.8,52.4,38.2,75.6
01/01/2023 10:21:16 AM,36.0,42.5,17.7,94.6
01/01/2023 10:21:17 AM,46.6,37.3,51.1,19.5
01/01/2023 10:21:18 AM,7.8,74.7,71.4,74.4
01/01/2023 10:21:19 AM,30.6,37.0,50.6,51.8
01/01/2023 10:21:20 AM,5.2,54.2,5.9,53.3
01/01/2023 10:21:21 AM,4.3,25.4,60.8,8.1
01/01/2023 10:21:22 AM,3.4,52.3,2.5,45.3
01/01/2023 10:21:23 AM,3.1,70.0,70.2,63.1
01/01/2023 10:21:24 AM,44.9,97.9,23.0,8.4
01/01/2023 10:21:25 AM,70.2,46.4,94.3,51.2
01/01/2023 10:21:26 AM,33.5,7.7,67.7,26.1
01/01/2023 10:21:27 AM,77.2,33.2,57.6,68.4
01/01/2023 10:21:28 AM,20.9,10.1,32.5,8.0
01/01/2023 10:21:29 AM,90.8,22.4,23.3,58.5
01/01/2023 10:21:30 AM,78.4,48.4,93.9,8.3
01/01/2023 10:21:31 AM,82.2,7.4,51.2,79.3
01/01/2023 10:21:32 AM,81.3,85.0,95.9,14.4
01/01/2023 10:21:33 AM,96.9,41.4,75.3,46.8
01/01/2023 10:21:34 AM,2.3,35.1,42.4,19.5
01/01/2023 10:21:35 AM,62.2,54.0,21.3,44.5
01/01/2023 10:21:36 AM,67.1,50.5,63.4,41.9
01/01/2023 10:21:37 AM,34.6,28.7,17.7,60.4
01/01/2023 10:21:38 AM,50.5,46.7,37.0,19.3
01/01/2023 10:21:39 AM,92.0,11.5,80.8,83.3
01/01/2023 10:21:40 AM,66.4,18.3,34.7,6.1
01/01/2023 10:21:41 AM,31.4,83.9,95.5,90.7
01/01/2023 10:21:42 AM,91.2,54.6,20.6,99.9
01/01/2023 10:21:43 AM,32.9,68.2,8.4,70.8
01/01/2023 10:21:44 AM,24.6,97.6,37.3,6.5
01/01/2023 10:21:45 AM,81.0,36.3,19.9,26.5
01/01/2023 10:21:46 AM,21.5,36.8,28.7,52.1
01/01/2023 10:21:47 AM,45.9,8.6,57.0,15.2
01/01/2023 10:21:48 AM,84.8,89.3,23.8,91.6
01/01/2023 10:21:49 AM,55.9,67.6,23.0,38.3
01/01/2023 10:21:50 AM,70.0,19.8,43.4,26.2
01/01/2023 10:21:51 AM,3.8,54.8,42.5,59.6
01/01/2023 10:21:52 AM,63.6,8.0,92.9,9.2
01/01/2023 10:21:53 AM,92.5,50.3,78.7,66.8
01/01/2023 10:21:54 AM,2.7,8.1,80.2,27.3
01/01/2023 10:21:55 AM,17.5,47.9,44.5,1.4
01/01/2023 10:21:56 AM,56.7,92.3,18.5,68.0
01/01/2023 10:21:57 AM,18.6,52.7,15.8,62.2
01/01/2023 10:21:58 AM,1.8,56.9,25.3,5.1
01/01/2023 10:21:59 AM,86.5,45.8,42.9,93.4
01/01/2023 10:22:00 AM,48.3,43.6,9.4,19.4
01/01/2023 10:22:01 AM,62.8,90.2,8.1,52.7
01/01/2023 10:22:02 AM,10.4,78.7,64.7,44.2
01/01/2023 10:22:03 AM,80.2,3.0,56.7,32.4
01/01/2023 10:22:04 AM,91.3,25.3,19.1,26.9
01/01/2023 10:22:05 AM,80.0,18.4,75.5,45.1
01/01/2023 10:22:06 AM,11.4,92.9,31.0,53.6
01/01/2023 10:22:07 AM,62.3,75.8,83.9,83.1
01/01/2023 10:22:08 AM,70.9,72.0,66.2,78.1
01/01/2023 10:22:09 AM,25.6,6.5,31.7,31.8
01/01/2023 10:22:10 AM,4.0,39.6,72.7,12.9
01/01/2023 10:22:11 AM,72.7,49.2,3.1,98.8
01/01/2023 10:22:12 AM,27.5,73.2,56.9,28.7
01/01/2023 10:22:13 AM,26.1,44.8,10.9,96.1
01/01/2023 10:22:14 AM,61.8,55.8,20.3,73.3
01/01/2023 10:22:15 AM,8.1,10.9,73.7,49.9
01/01/2023 10:22:16 AM,93.8,54.6,34.6,8.9
01/01/2023 10:22:17 AM,17.1,64.8,25.3,64.5
01/01/2023 10:22:18 AM,66.1,49.2,47.7,13.8
01/01/2023 10:22:19 AM,64.0,36.3,49.8,45.9
01/01/2023 10:22:20 AM,44.0,61.9,38.8,52.3
01/01/2023 10:22:21 AM,1.3,28.9,62.1,53.1
01/01/2023 10:22:22 AM,73.2,62.2,89.0,80.5
01/01/2023 10:22:23 AM,80.9,45.5,96.0,7.6
01/01/2023 10:22:24 AM,47.3,85.2,57.7,18.2
01/01/2023 10:22:25 AM,53.5,10.5,24.1,28.9
01/01/2023 10:22:26 AM,88.7,57.9,54.8,58.6
01/01/2023 10:22:27 AM,2.9,56.3,93.9,36.8
01/01/2023 10:22:28 AM,70.5,12.7,21.7,61.1
01/01/2023 10:22:29 AM,94.4,42.2,40.6,63.1
01/01/2023 10:22:30 AM,52.8,47.1,87.8,85.0
01/01/2023 10:22:31 AM,57.1,21.6,21.9,69.6
01/01/2023 10:22:32 AM,68.3,97.7,83.8,88.2
01/01/2023 10:22:33 AM,5.4,38.0,91.4,18.5
01/01/2023 10:22:34 AM,31.3,36.6,98.6,65.0
01/01/2023 10:22:35 AM,57.3,59.9,26.9,39.7
01/01/2023 10:22:36 AM,76.5,25.5,79.5,7.8
01/01/2023 10:22:37 AM,77.6,29.4,84.2,58.7
01/01/2023 10:22:38 AM,81.7,6.3,11.0,76.6
01/01/2023 10:22:39 AM,59.3,38.1,61.2,25.1
01/01/2023 10:22:40 AM,60.3,44.1,42.0,17.3
01/01/2023 10:22:41 AM,25.1,25.0,39.0,84.5
01/01/2023 10:22:42 AM,8.7,77.8,79.8,62.0
01/01/2023 10:22:43 AM,14.9,49.7,92.5,43.4
01/01/2023 10:22:44 AM,14.3,18.3,98.0,7.0
01/01/2023 10:22:45 AM,52.7,22.2,55.2,25.7
01/01/2023 10:22:46 AM,38.8,67.1,12.6,94.3
01/01/2023 10:22:47 AM,44.5,86.9,35.9,77.9
01/01/2023 10:22:48 AM,49.8,16.6,99.0,38.5
01/01/2023 10:22:49 AM,63.2,33.6,72.0,2.5
01/01/2023 10:22:50 AM,84.5,27.2,25.9,10.6
01/01/2023 10:22:51 AM,29.3,40.3,47.6,22.0
01/01/2023 10:22:52 AM,66.7,1.1,37.2,5.1
01/01/2023 10:22:53 AM,64.7,79.4,59.7,99.7
01/01/2023 10:22:54 AM,95.8,18.4,14.2,93.1
01/01/2023 10:22:55 AM,23.3,66.3,21.6,81.5
01/01/2023 10:22:56 AM,33.3,51.2,91.1,83.9
01/01/2023 10:22:57 AM,32.9,97.8,7.5,34.1
01/01/2023 10:22:58 AM,32.2,16.1,86.7,87.8
01/01/2023 10:22:59 AM,8.3,30.5,64.2,99.4
01/01/2023 10:23:00 AM,71.5,91.9,75.0,81.5
01/01/2023 10:23:01 AM,11.9,90.7,13.0,66.9
01/01/2023 10:23:02 AM,97.0,40.0,12.2,13.4
01/01/2023 10:23:03 AM,76.6,19.7,39.4,23.1
01/01/2023 10:23:04 AM,31.1,29.9,75.9,1.3
01/01/2023 10:23:05 AM,62.3,86.6,75.8,35.1
01/01/2023 10:23:06 AM,11.9,24.1,93.7,36.5
01/01/2023 10:23:07 AM,47.5,25.0,10.7,70.3
01/01/2023 10:23:08 AM,53.5,23.7,18.2,23.5
01/01/2023 10:23:09 AM,48.0,32.0,22.5,57.3
